type,latitude,longitude,alt,speed,course
T,50.905348,-114.027050,1035.800000,17.940000,328.970000
T,50.905348,-114.027050,1035.800000,17.940000,328.970000
T,50.905348,-114.027050,1035.800000,17.940000,328.970000
T,50.905348,-114.027050,1035.800000,17.940000,328.970000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.800000,18.340000,321.020000
T,50.905417,-114.027125,1035.700000,18.340000,321.020000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.700000,19.190000,316.160000
T,50.905480,-114.027218,1035.500000,19.190000,316.160000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905543,-114.027313,1035.500000,18.860000,317.480000
T,50.905605,-114.027407,1035.500000,18.580000,315.600000
T,50.905605,-114.027407,1035.500000,18.580000,315.600000
T,50.905605,-114.027407,1035.500000,18.580000,315.600000
T,50.905605,-114.027407,1035.500000,18.580000,315.600000
T,50.905605,-114.027407,1035.500000,18.580000,315.600000
T,50.905605,-114.027407,1035.500000,18.580000,315.600000
T,50.905605,-114.027407,1035.700000,18.580000,315.600000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905665,-114.027507,1035.700000,19.220000,312.310000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.700000,19.420000,310.080000
T,50.905723,-114.027617,1035.900000,19.420000,310.080000
T,50.905723,-114.027617,1035.900000,19.420000,310.080000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.900000,19.450000,306.400000
T,50.905778,-114.027730,1035.800000,19.450000,306.400000
T,50.905778,-114.027730,1035.800000,19.450000,306.400000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905827,-114.027850,1035.800000,19.390000,300.890000
T,50.905870,-114.027977,1035.800000,19.650000,298.340000
T,50.905870,-114.027977,1035.800000,19.650000,298.340000
T,50.905870,-114.027977,1035.800000,19.650000,298.340000
T,50.905870,-114.027977,1035.800000,19.650000,298.340000
T,50.905870,-114.027977,1035.800000,19.650000,298.340000
T,50.905870,-114.027977,1035.800000,19.650000,298.340000
T,50.905870,-114.027977,1036.100000,19.650000,298.340000
T,50.905870,-114.027977,1036.100000,19.650000,298.340000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.100000,19.870000,294.970000
T,50.905908,-114.028108,1036.500000,19.870000,294.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.500000,19.620000,290.970000
T,50.905942,-114.028243,1036.700000,19.620000,290.970000
T,50.905942,-114.028243,1036.700000,19.620000,290.970000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905968,-114.028382,1036.700000,19.840000,286.750000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.700000,19.810000,281.460000
T,50.905988,-114.028523,1036.400000,19.810000,281.460000
T,50.905988,-114.028523,1036.400000,19.810000,281.460000
T,50.905988,-114.028523,1036.400000,19.810000,281.460000
T,50.905988,-114.028523,1036.400000,19.810000,281.460000
T,50.905998,-114.028667,1036.400000,19.470000,274.320000
T,50.905998,-114.028667,1036.400000,19.470000,274.320000
T,50.905998,-114.028667,1036.400000,19.470000,274.320000
T,50.905998,-114.028667,1036.400000,19.470000,274.320000
T,50.905998,-114.028667,1036.400000,19.470000,274.320000
T,50.905998,-114.028667,1036.300000,19.470000,274.320000
T,50.905998,-114.028667,1036.300000,19.470000,274.320000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.300000,19.710000,273.170000
T,50.906005,-114.028810,1036.400000,19.710000,273.170000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906012,-114.028952,1036.400000,18.990000,273.810000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906018,-114.029088,1036.400000,18.650000,275.400000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906023,-114.029223,1036.400000,18.460000,273.970000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.400000,17.750000,274.290000
T,50.906027,-114.029355,1036.100000,17.750000,274.290000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906032,-114.029483,1036.100000,17.590000,276.660000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.100000,16.840000,276.750000
T,50.906040,-114.029608,1036.200000,16.840000,276.750000
T,50.906040,-114.029608,1036.200000,16.840000,276.750000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.200000,16.090000,277.130000
T,50.906047,-114.029728,1036.300000,16.090000,277.130000
T,50.906047,-114.029728,1036.300000,16.090000,277.130000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.300000,15.000000,276.890000
T,50.906050,-114.029845,1036.100000,15.000000,276.890000
T,50.906050,-114.029845,1036.100000,15.000000,276.890000
T,50.906050,-114.029845,1036.100000,15.000000,276.890000
T,50.906050,-114.029845,1036.100000,15.000000,276.890000
T,50.906050,-114.029942,1036.100000,12.350000,273.220000
T,50.906050,-114.029942,1036.100000,12.350000,273.220000
T,50.906050,-114.029942,1036.100000,12.350000,273.220000
T,50.906050,-114.029942,1036.100000,12.350000,273.220000
T,50.906050,-114.029942,1036.100000,12.350000,273.220000
T,50.906050,-114.029942,1036.400000,12.350000,273.220000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.400000,10.110000,262.290000
T,50.906045,-114.030022,1036.700000,10.110000,262.290000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1036.700000,7.880000,241.190000
T,50.906025,-114.030077,1037.000000,7.880000,241.190000
T,50.906025,-114.030077,1037.000000,7.880000,241.190000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1037.000000,5.810000,220.620000
T,50.905998,-114.030107,1036.900000,5.810000,220.620000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1036.900000,5.330000,197.980000
T,50.905967,-114.030117,1037.300000,5.330000,197.980000
T,50.905967,-114.030117,1037.300000,5.330000,197.980000
T,50.905967,-114.030117,1037.300000,5.330000,197.980000
T,50.905967,-114.030117,1037.300000,5.330000,197.980000
T,50.905967,-114.030117,1037.300000,5.330000,197.980000
T,50.905947,-114.030127,1037.300000,4.030000,202.000000
T,50.905947,-114.030127,1037.300000,4.030000,202.000000
T,50.905947,-114.030127,1037.300000,4.030000,202.000000
T,50.905947,-114.030127,1037.300000,4.030000,202.000000
T,50.905947,-114.030127,1037.300000,4.030000,202.000000
T,50.905947,-114.030127,1037.600000,4.030000,202.000000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1037.600000,3.010000,208.110000
T,50.905933,-114.030132,1038.100000,3.010000,208.110000
T,50.905933,-114.030132,1038.100000,3.010000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.100000,2.050000,208.110000
T,50.905925,-114.030137,1038.500000,2.050000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1038.500000,1.450000,208.110000
T,50.905920,-114.030138,1039.000000,1.450000,208.110000
T,50.905920,-114.030138,1039.000000,1.450000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.000000,0.930000,208.110000
T,50.905918,-114.030140,1039.300000,0.930000,208.110000
T,50.905918,-114.030140,1039.300000,0.930000,208.110000
T,50.905918,-114.030140,1039.300000,0.930000,208.110000
T,50.905918,-114.030140,1039.300000,0.930000,208.110000
T,50.905933,-114.030125,1039.300000,0.410000,208.110000
T,50.905933,-114.030125,1039.300000,0.410000,208.110000
T,50.905933,-114.030125,1039.300000,0.410000,208.110000
T,50.905933,-114.030125,1039.300000,0.410000,208.110000
T,50.905933,-114.030125,1039.300000,0.410000,208.110000
T,50.905933,-114.030125,1038.500000,0.410000,208.110000
T,50.905933,-114.030125,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.500000,0.410000,208.110000
T,50.905938,-114.030118,1038.800000,0.410000,208.110000
T,50.905938,-114.030118,1038.800000,0.410000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.800000,0.840000,208.110000
T,50.905942,-114.030117,1038.900000,0.840000,208.110000
T,50.905942,-114.030117,1038.900000,0.840000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1038.900000,0.940000,208.110000
T,50.905943,-114.030112,1039.100000,0.940000,208.110000
T,50.905943,-114.030112,1039.100000,0.940000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.100000,0.530000,208.110000
T,50.905945,-114.030105,1039.200000,0.530000,208.110000
T,50.905945,-114.030105,1039.200000,0.530000,208.110000
T,50.905945,-114.030105,1039.200000,0.530000,208.110000
T,50.905945,-114.030105,1039.200000,0.530000,208.110000
T,50.905947,-114.030102,1039.200000,0.570000,208.110000
T,50.905947,-114.030102,1039.200000,0.570000,208.110000
T,50.905947,-114.030102,1039.200000,0.570000,208.110000
T,50.905947,-114.030102,1039.200000,0.570000,208.110000
T,50.905947,-114.030102,1039.200000,0.570000,208.110000
T,50.905947,-114.030102,1039.200000,0.570000,208.110000
T,50.905947,-114.030102,1039.300000,0.570000,208.110000
T,50.905947,-114.030102,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.300000,0.570000,208.110000
T,50.905947,-114.030098,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.400000,0.570000,208.110000
T,50.905948,-114.030095,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030090,1039.500000,0.570000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.500000,0.660000,208.110000
T,50.905948,-114.030087,1039.600000,0.660000,208.110000
T,50.905948,-114.030087,1039.600000,0.660000,208.110000
T,50.905948,-114.030087,1039.600000,0.660000,208.110000
T,50.905948,-114.030087,1039.600000,0.660000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030082,1039.600000,0.700000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905948,-114.030077,1039.600000,0.690000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.600000,0.530000,208.110000
T,50.905950,-114.030072,1039.700000,0.530000,208.110000
T,50.905950,-114.030072,1039.700000,0.530000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
T,50.905950,-114.030067,1039.700000,0.000000,208.110000
